id,name,email,phone,city,total_spend,order_count,last_purchase_at,created_at
54920fb8-94c7-4a13-a875-4fb6e32d3ee7,Vinod Saxena,vinod25@gmail.com,9652404157,Delhi,3512,1,2026-04-27T17:44:17Z,2025-01-31T12:55:20Z
36c03d8d-9065-4a07-b1fb-762af251159c,Poonam Tyagi,poonam.tyagi@yahoo.in,9338484219,Delhi,8230,2,2026-04-27T01:54:02Z,2025-11-23T23:20:57Z
41c9ed61-4618-49a9-9113-f333f300e33a,Alok Nigam,alokn@gmail.com,7083301657,Delhi,5937,1,2026-02-11T13:22:15Z,2025-06-25T18:21:59Z
588594fa-f384-479b-a45a-aa7c71dd8c11,Shikha Dixit,shikhad@gmail.com,6826773454,Delhi,23691,2,2026-05-28T08:01:50Z,2025-10-04T21:19:02Z
4b46b1ce-c8da-4543-ad15-94500eb04636,Rajeev Srivastava,rajeev.srivastava@gmail.com,6938026206,Delhi,2379,1,2026-04-26T20:27:47Z,2025-12-30T11:27:38Z
a078b1a8-0dd3-4c78-bed6-297e6bf18c88,Vandana Tiwari,NULL,9240049915,Delhi,11022,1,2026-05-18T16:18:03Z,2025-04-14T16:27:33Z
f5f8702a-91af-4f12-90c6-fd9d00a210aa,Mohammed Rizwan,mohammed_rizwan@outlook.com,9287431527,Delhi,39981,5,2026-03-05T03:25:18Z,2025-06-24T15:12:06Z
b3e15e4d-2819-4ffe-88d9-5803f56e938d,Aisha Qureshi,aisha.qureshi@yahoo.in,7054932966,Delhi,27979,3,2026-01-16T07:01:34Z,2025-10-02T07:55:01Z
055ab8ea-2277-4144-87cc-e5084a5dd262,Zeeshan Ahmed,zeeshan.ahmed@yahoo.in,6612275304,Delhi,26158,3,2026-05-27T02:37:55Z,2025-10-06T12:25:18Z
7f8a615a-5e02-40ef-a3cf-526c9db93862,Bushra Naqvi,bushran@gmail.com,9454990453,Delhi,16928,2,2026-05-09T02:23:35Z,2024-11-07T09:57:37Z
3400dfc7-f33e-4abb-8422-d031002078b0,Arshad Hussain,arshad.hussain@gmail.com,9426841459,Delhi,33168,4,2026-04-27T06:02:23Z,2025-06-06T02:29:56Z
3c020ed6-3577-4b48-989b-7485886a224a,Lubna Khan,lubnak@gmail.com,7727956878,Delhi,20067,3,2026-04-22T16:52:50Z,2025-09-20T14:34:35Z
25b6104d-cef3-42bf-8127-b1192d24d54a,Faisal Siddiqui,faisals@gmail.com,7918785191,Delhi,58409,5,2026-06-09T15:43:52Z,2025-08-15T22:53:31Z
d5013e49-c1ae-426a-bf4d-79925c26ba63,Rehana Begum,rehana17@gmail.com,7982258713,Delhi,36761,4,2026-05-05T01:45:01Z,2025-10-12T05:14:18Z
9c79ecc9-8782-4f11-ae9d-8f3e1e71a848,Tariq Mahmood,tariq_mahmood@outlook.com,6870728679,Delhi,14964,2,2025-06-08T05:13:40Z,2024-05-22T04:54:38Z
5ff7fc85-154d-4260-996f-8cfcbc2a10df,Shabana Akhtar,shabana17@gmail.com,NULL,Delhi,17549,2,2025-07-05T00:29:13Z,2025-01-05T13:19:00Z
331e684b-1bc8-464c-95ed-3201e9719783,Anil Rawat,anil.rawat@yahoo.in,6640391065,Delhi,11504,1,2026-04-20T17:42:17Z,2024-12-24T14:24:29Z
fb0e9875-7b3f-47a7-a00b-18db0a4b75aa,Pushpa Bisht,pushpa.bisht@gmail.com,6170462265,Delhi,17960,3,2025-04-07T17:04:51Z,2024-11-11T01:48:09Z
45db48e2-aafd-49cf-b7c6-f4ce4dce2c65,Devendra Negi,devendra_negi@outlook.com,9618251286,Delhi,8460,1,2026-05-28T18:31:21Z,2025-02-07T07:23:09Z
3d93c84b-855f-46e1-bf75-250c68b0d23f,Seema Rana,seemar@gmail.com,7004786863,Delhi,5508,1,2026-01-28T02:34:01Z,2025-03-27T05:12:18Z
bd236d74-3457-407b-b494-be258d3aadfa,Hemant Joshi,hemant_joshi@outlook.com,8243106903,Delhi,10164,2,2026-04-23T09:43:31Z,2025-03-26T01:46:34Z
2e9addf5-eedc-4439-8d50-eb490e82db8d,Kiran Reddy,kiran.reddy@gmail.com,6907903067,Bangalore,10999,1,2025-02-13T17:26:18Z,2023-09-03T16:45:38Z
92d47381-ff73-42cf-b008-9ca5f06d915c,Asha Naidu,asha39@gmail.com,7028439599,Bangalore,2700,1,2026-04-14T17:50:34Z,2025-04-21T22:02:18Z
108c2875-148a-4472-96f8-4686bd16ac30,Sudhir Rao,sudhir.rao@yahoo.in,7428364408,Bangalore,33957,3,2026-06-04T13:34:26Z,2025-01-29T03:11:25Z
d34b46d2-319c-48fb-ae5d-d3f70fe994d3,Bhavana Hegde,bhavanah@gmail.com,9870568566,Bangalore,14153,2,2026-05-04T14:35:53Z,2025-09-20T12:20:18Z
da5f3ccf-b452-4f44-8689-f408402ff6bd,Prasad Kulkarni,prasad.kulkarni@yahoo.in,9287334270,Bangalore,10848,1,2026-01-20T06:08:01Z,2025-05-15T12:00:39Z
f42414b9-9d0f-4670-82ee-1d2f9bc2a980,Divya Shetty,divya_shetty@outlook.com,9882634351,Bangalore,10637,2,2026-03-19T11:57:52Z,2025-07-24T22:02:01Z
e60cc942-99c6-4f39-aca5-22e931a158a2,Anand Murthy,anand.murthy@yahoo.in,6830469901,Bangalore,13423,2,2026-04-24T08:15:44Z,2025-02-14T23:11:29Z
a7ab1714-6ad8-4858-a521-c9ccb1eaf260,Geetha Nair,geetha34@gmail.com,7735403317,Bangalore,36755,4,2025-12-14T13:50:26Z,2024-09-05T08:46:18Z
79b4daf5-397e-4a1a-8dd6-056d690eeef5,Ravi Krishnamurthy,ravi41@gmail.com,7638546785,Bangalore,11625,3,2025-10-16T19:24:14Z,2025-03-13T00:42:12Z
49e1b3fe-34f5-4cd7-b250-5977ef3880a0,Shalini Iyengar,shalini.iyengar@yahoo.in,8877175355,Bangalore,4831,1,2026-01-24T23:52:25Z,2024-12-09T14:38:20Z
d09fedf1-dcc0-48ca-b857-02033fb07612,Nikhil Bhat,nikhil.bhat@gmail.com,7204899642,Bangalore,15053,2,2026-05-07T15:27:52Z,2025-11-01T11:18:07Z
9215912b-9327-49d7-9ed2-6846eef127bd,Pooja Hiremath,pooja.hiremath@yahoo.in,7693785477,Bangalore,36214,5,2025-12-23T06:02:04Z,2025-08-30T04:49:53Z
5b20670d-4d78-48bd-9704-3633aed7d082,Santosh Patil,santoshp@gmail.com,8228728080,Bangalore,26835,4,2025-03-25T06:41:46Z,2023-12-27T12:59:03Z
3081725a-7634-4fa4-87b8-8989fe3bdd98,Ashwini Kumar,NULL,6006231203,Bangalore,23045,3,2026-03-12T03:15:58Z,2024-12-22T16:53:13Z
195d755b-a009-448f-bff7-b240528257d1,Vikram Babu,vikram_babu@outlook.com,8099770088,Bangalore,5359,2,2026-03-13T17:23:39Z,2025-10-29T06:24:36Z
d5bac6e6-7515-4f78-92ab-35c803e96e7b,Rashmi Srinivas,rashmi.srinivas@gmail.com,6848408621,Bangalore,38141,4,2026-05-09T15:11:42Z,2025-07-12T02:03:27Z
ce48d439-b362-48ee-9145-34b8deb76b04,Mohammed Imran,mohammed22@gmail.com,7339845461,Bangalore,11342,1,2026-05-03T23:38:07Z,2025-11-29T01:22:56Z
c72a94c3-46c1-43dc-8815-cea9c4830357,Fatima Begum,fatima_begum@outlook.com,9933410166,Bangalore,4048,1,2026-06-02T05:11:20Z,2026-01-30T18:15:44Z
ac04b44b-2455-4afd-bc09-64f5ed6c7050,Harish Gowda,harish58@gmail.com,9002176591,Bangalore,25496,3,2026-06-03T03:31:37Z,2025-04-04T18:26:43Z
f91e8537-9fca-4b70-adf7-130149151a9f,Usha Reddy,usha.reddy@gmail.com,7397401489,Bangalore,6864,3,2026-06-04T13:02:08Z,2025-11-18T02:56:38Z
098820fa-bd6b-4ef5-aa16-b1bb6f478629,Mahesh Kiran,mahesh.kiran@gmail.com,7503926142,Bangalore,26024,4,2026-02-01T19:55:12Z,2025-02-10T20:48:09Z
955788e1-b352-4d64-b42b-16ba71adc05c,Shruthi Raghavan,shruthir@gmail.com,9856218501,Bangalore,23013,3,2026-02-05T08:21:52Z,2025-09-15T06:05:50Z
9cc5af53-49ea-4733-82ba-92d1269caa92,Anil Kumar,anilk@gmail.com,6599965047,Bangalore,44917,5,2026-06-05T00:35:47Z,2025-06-07T20:27:45Z
cde6a094-24df-45d8-8d23-56d06cfcfccb,Kavitha Swamy,kavithas@gmail.com,8866296194,Bangalore,20506,3,2026-02-04T19:43:00Z,2025-07-13T11:32:10Z
e4e987ce-3035-43db-b6e5-c81ed7ca6518,Ramesh Shankar,ramesh.shankar@gmail.com,6426265511,Bangalore,5281,2,2025-01-17T14:11:49Z,2024-02-26T12:33:20Z
9c93c1b8-45e5-4c6a-b4a3-25dd4a500f57,Nandita Rao,nandita.rao@yahoo.in,9541212678,Bangalore,23717,3,2026-05-23T21:12:17Z,2025-06-20T22:20:29Z
e63894b3-6cc6-4085-a3ce-5ae31e644181,Srinivasa Iyengar,srinivasa81@gmail.com,9101581995,Bangalore,42912,4,2025-04-27T22:19:33Z,2024-07-02T06:08:38Z
ae2f8a20-c16b-4838-86e1-5f612d816677,Sumitra Narasimha,sumitra.narasimha@gmail.com,8661839826,Bangalore,31019,5,2026-06-07T17:19:22Z,2025-02-07T07:23:57Z
fbd4c7c5-7adc-4077-b5af-dcee2544a3a9,Gopal Krishna,gopalk@gmail.com,8447212646,Bangalore,27639,3,2026-04-19T05:13:02Z,2025-02-12T08:54:16Z
488892d8-e203-4405-97db-545fff9e7aae,Vimala Devi,vimala_devi@outlook.com,NULL,Bangalore,24716,3,2026-04-23T17:26:20Z,2025-08-16T05:44:03Z
d9cc84d9-0e33-41ce-9a44-bb1dc0d58044,Nagaraj Hiremath,NULL,6543799371,Bangalore,25338,3,2026-04-19T22:01:51Z,2025-04-03T02:24:05Z
88db1d96-637f-4b47-be1c-fcc694f076db,Rekha Patil,rekha.patil@yahoo.in,6659657569,Bangalore,13652,2,2025-01-12T10:39:22Z,2024-05-31T16:21:15Z
4df41003-c3a7-4476-a92f-20c466d7be85,Suresh Gowda,NULL,NULL,Bangalore,12397,1,2026-06-01T06:53:15Z,2025-08-14T06:57:49Z
02872aea-80c6-4fd1-9331-b404529e861a,Saraswathi Murthy,saraswathi.murthy@yahoo.in,8937526547,Bangalore,14121,2,2026-06-07T20:11:16Z,2025-12-03T17:38:46Z
72779db1-c107-4378-8266-54ac02d0c88a,Venkatesh Rao,venkateshr@gmail.com,NULL,Bangalore,42711,4,2026-03-04T05:38:54Z,2024-10-20T14:21:55Z
